week_start,week_end,distance_km,sessions,duration_min,low_intensity_pct,high_intensity_pct,variation_km,longest_run_km,weekly_load,sig_weekly_avg_km,sig_weekly_std_km,sig_trend_12w_pct,sig_z4_z5_avg_pct,sig_z4_z5_trend_12w_pct,sig_acwr_avg,sig_acwr_max,sig_load_std_trend_12w_pct
2024-11-04,2024-11-11,40.413416438912506,6,251.88932960232097,1.0,0.0,5.938920462266651,10.715936751526884,251.88932960232097,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-11-11,2024-11-18,50.018790101731945,6,304.8796848793824,1.0,0.0,9.60537366281944,11.148812750703147,304.8796848793824,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-11-18,2024-11-25,25.03202002999435,3,153.82257468303044,1.0,0.0,-24.986770071737595,10.011298780485989,153.82257468303044,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-11-25,2024-12-02,13.043054324500435,3,79.02474401990573,1.0,0.0,-11.988965705493914,5.024347757249606,79.02474401990573,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-12-02,2024-12-09,21.852159457309178,4,132.75067008733748,1.0000000000000002,0.0,8.809105132808742,10.74034094689684,132.75067008733748,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-12-09,2024-12-16,0.0,0,0.0,0.0,0.0,-21.852159457309178,0.0,0.0,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-12-16,2024-12-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-12-23,2024-12-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-12-30,2025-01-06,7.257321844803292,1,45.54436968564987,0.0,1.0,7.257321844803292,7.257321844803292,91.08873937129974,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-01-06,2025-01-13,14.728399173474084,4,92.5244487841924,0.0,0.0,7.471077328670792,5.481251581595279,92.5244487841924,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-01-13,2025-01-20,14.767667082507266,3,87.8917386174202,1.0,0.0,0.0392679090331817,6.379006709416877,87.8917386174202,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-01-20,2025-01-27,26.31736442685777,3,156.53144760131835,1.0,0.0,11.549697344350506,11.857005162060696,156.53144760131835,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-01-27,2025-02-03,23.432419239168276,4,138.07087712486583,0.0,1.0,-2.884945187689496,10.026184108841392,276.14175424973166,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-02-03,2025-02-10,25.499765912016485,3,154.77621958255767,0.312288876933044,0.6877111230669559,2.0673466728482097,10.216839792671406,261.21754737573616,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-02-10,2025-02-17,31.449524550960767,3,184.65555203557017,1.0,0.0,5.949758638944282,11.123836378601682,184.65555203557017,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-02-17,2025-02-24,33.172378500483305,4,191.16244334777195,0.6022204412244868,0.3977795587755132,1.7228539495225377,11.661240865635053,267.2029557170977,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-02-24,2025-03-03,36.0302760504322,3,208.1290451427301,0.7326304909833025,0.2673695090166976,2.8578975499488948,15.010375173226782,263.7764057546559,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-03-03,2025-03-10,29.781458518868035,2,168.0107221662998,0.7102551006335572,0.2897448993664428,-6.248817531564164,21.196700188393,216.69097195285775,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-03-10,2025-03-17,9.728577832383827,2,64.47229611674945,0.0,0.0,-20.052880686484208,5.223375353469286,64.47229611674945,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-03-17,2025-03-24,33.23349554846283,3,205.61746925115585,1.0,0.0,23.504917716079,14.011124529042142,205.61746925115585,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-03-24,2025-03-31,25.139988418253168,3,160.81956301728883,0.7214410920967196,0.2785589079032803,-8.093507130209659,10.239884214304716,205.6172848608676,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-03-31,2025-04-07,5.690780108108651,1,33.37765425046285,0.0,0.0,-19.449208310144517,5.690780108108651,33.37765425046285,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-04-07,2025-04-14,33.104392930200035,4,201.05521327058472,0.7671058695832904,0.2328941304167095,27.413612822091384,13.286506031237025,247.8797923309837,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
